ID Consumidor	Gênero	Estado civil	Pets	Bairro
4514	M	Solteiro(a)	4	Miracatu
4515	M	Solteiro(a)	1	Cajati
4516	M	Solteiro(a)	1	Ilha Comprida
4518	F	Solteiro(a)	4	Cajati
4520	F	Solteiro(a)	4	Registro
4522	M	Solteiro(a)	1	Cajati
4524	M	Casado(a)	1	Miracatu
4525	F	Solteiro(a)	5	Registro
4527	M	Casado(a)	1	Miracatu
4528	M	Casado(a)	2	Cajati
4531	M	Casado(a)	1	Iguape
4534	F	Solteiro(a)	2	Registro
4537	M	Casado(a)	4	Cajati
4538	F	Solteiro(a)	3	Registro
4540	F	Solteiro(a)	4	Ilha Comprida
4541	F	Casado(a)	1	Miracatu
4543	F	Casado(a)	4	Cajati
4544	F	Casado(a)	4	Cajati
4545	M	Casado(a)	1	Cajati
4547	M	Solteiro(a)	4	Cajati
4548	M	Solteiro(a)	2	Registro
4552	M	Casado(a)	2	Cajati
4553	F	Solteiro(a)	1	Cajati
4555	M	Solteiro(a)	1	Miracatu
4556	M	Solteiro(a)	2	Cajati
4557	M	Casado(a)	5	Ilha Comprida
4558	F	Casado(a)	3	Cajati
4561	M	Solteiro(a)	2	Registro
4562	F	Casado(a)	1	Miracatu
4564	M	Solteiro(a)	4	Cajati
4566	M	Casado(a)	1	Miracatu
4567	M	Casado(a)	5	Iguape
4568	F	Solteiro(a)	2	Registro
4570	F	Casado(a)	5	Ilha Comprida
4571	F	Casado(a)	5	Iguape
4573	M	Solteiro(a)	5	Cajati
4576	M	Solteiro(a)	1	Registro
4579	F	Casado(a)	2	Miracatu
4582	M	Solteiro(a)	2	Registro
4583	F	Casado(a)	5	Cajati
4584	F	Casado(a)	1	Miracatu
4586	M	Solteiro(a)	3	Registro
4587	F	Casado(a)	5	Ilha Comprida
4589	F	Solteiro(a)	3	Cajati
4592	M	Casado(a)	1	Registro
4595	F	Solteiro(a)	5	Miracatu
4597	F	Solteiro(a)	2	Cajati
4598	F	Casado(a)	2	Registro
4599	M	Solteiro(a)	3	Registro
4600	F	Solteiro(a)	3	Ilha Comprida
4606	F	Casado(a)	1	Miracatu
4607	M	Casado(a)	1	Iguape
4608	F	Solteiro(a)	1	Miracatu
4609	M	Solteiro(a)	2	Iguape
4610	M	Solteiro(a)	1	Iguape
4614	F	Solteiro(a)	2	Miracatu
4615	F	Casado(a)	2	Cajati
4616	F	Solteiro(a)	1	Cajati
4617	M	Casado(a)	4	Ilha Comprida
4618	M	Casado(a)	3	Miracatu
4619	F	Solteiro(a)	4	Cajati
4620	F	Casado(a)	1	Miracatu
4621	M	Solteiro(a)	3	Miracatu
4622	M	Solteiro(a)	1	Ilha Comprida
4623	M	Casado(a)	3	Cajati
4626	F	Solteiro(a)	1	Registro
4627	M	Solteiro(a)	4	Cajati
4628	M	Casado(a)	1	Miracatu
4630	M	Casado(a)	2	Cajati
4633	M	Casado(a)	1	Cajati
4634	M	Casado(a)	4	Miracatu
4635	M	Casado(a)	4	Miracatu
4637	M	Casado(a)	4	Registro
4642	M	Casado(a)	5	Cajati
4643	F	Solteiro(a)	2	Ilha Comprida
4644	M	Solteiro(a)	3	Miracatu
4646	F	Casado(a)	3	Registro
4647	M	Solteiro(a)	1	Registro
4649	M	Solteiro(a)	3	Cajati
4651	M	Casado(a)	3	Ilha Comprida
4652	F	Casado(a)	3	Registro
4653	M	Casado(a)	3	Registro
4655	F	Casado(a)	4	Registro
4657	F	Solteiro(a)	2	Cajati
4658	F	Solteiro(a)	2	Cajati
4659	F	Casado(a)	3	Cajati
4660	M	Solteiro(a)	2	Ilha Comprida
4661	F	Casado(a)	3	Registro
4662	M	Solteiro(a)	1	Ilha Comprida
4663	F	Solteiro(a)	2	Cajati
4664	M	Solteiro(a)	2	Cajati
4666	F	Casado(a)	3	Cajati
4667	M	Casado(a)	5	Cajati
4670	M	Solteiro(a)	1	Cajati
4671	F	Solteiro(a)	4	Miracatu
4676	F	Casado(a)	1	Miracatu
4677	M	Solteiro(a)	1	Miracatu
4678	M	Solteiro(a)	1	Cajati
4680	F	Solteiro(a)	5	Registro
4681	M	Solteiro(a)	1	Ilha Comprida
4682	M	Casado(a)	4	Cajati
4686	F	Solteiro(a)	2	Cajati
4687	M	Solteiro(a)	3	Miracatu
4689	M	Casado(a)	3	Iguape
4690	M	Casado(a)	4	Cajati
4691	F	Solteiro(a)	2	Cajati
4692	M	Solteiro(a)	3	Cajati
4693	M	Solteiro(a)	2	Miracatu
4695	F	Solteiro(a)	3	Cajati
4697	F	Solteiro(a)	3	Cajati
4698	F	Solteiro(a)	2	Iguape
4699	M	Casado(a)	3	Cajati
4700	M	Solteiro(a)	4	Cajati
4707	F	Casado(a)	2	Miracatu
4709	M	Casado(a)	4	Ilha Comprida
4711	F	Casado(a)	3	Miracatu
4712	M	Solteiro(a)	5	Cajati
4714	F	Solteiro(a)	3	Registro
4718	M	Solteiro(a)	1	Registro
4719	F	Casado(a)	1	Iguape
4720	M	Solteiro(a)	2	Registro
4722	M	Solteiro(a)	1	Cajati
4724	M	Solteiro(a)	2	Cajati
4726	M	Casado(a)	3	Miracatu
4727	F	Casado(a)	4	Miracatu
4730	F	Solteiro(a)	4	Ilha Comprida
4731	F	Solteiro(a)	3	Miracatu
4732	M	Casado(a)	1	Iguape
4736	M	Casado(a)	3	Cajati
4738	F	Solteiro(a)	3	Registro
4739	M	Casado(a)	2	Cajati
4742	M	Solteiro(a)	3	Iguape
4743	F	Casado(a)	4	Cajati
4745	F	Casado(a)	2	Registro
4747	M	Solteiro(a)	1	Registro
4748	M	Casado(a)	2	Registro
4750	F	Solteiro(a)	5	Miracatu
4753	M	Solteiro(a)	1	Registro
4756	M	Casado(a)	3	Registro
4761	F	Casado(a)	2	Registro
4763	F	Casado(a)	5	Miracatu
4766	F	Casado(a)	2	Registro
4767	M	Solteiro(a)	3	Miracatu
4768	F	Solteiro(a)	3	Registro
4771	M	Solteiro(a)	2	Miracatu
4774	F	Casado(a)	5	Miracatu
4775	M	Solteiro(a)	2	Cajati
4776	M	Casado(a)	4	Registro
4778	M	Casado(a)	1	Miracatu
4779	M	Solteiro(a)	4	Cajati
4780	F	Casado(a)	3	Miracatu
4783	M	Casado(a)	3	Cajati
4784	F	Casado(a)	5	Miracatu
4785	F	Solteiro(a)	3	Registro
4789	F	Casado(a)	1	Registro
4791	M	Casado(a)	2	Miracatu
4792	F	Casado(a)	4	Miracatu
4796	F	Casado(a)	4	Registro
4797	M	Casado(a)	2	Registro
4798	F	Solteiro(a)	1	Registro
4803	M	Solteiro(a)	2	Iguape
4804	F	Casado(a)	4	Cajati
4807	F	Casado(a)	3	Iguape
4808	M	Solteiro(a)	3	Miracatu
4810	F	Solteiro(a)	5	Iguape
4813	F	Casado(a)	1	Cajati
4815	F	Casado(a)	1	Cajati
4819	F	Solteiro(a)	1	Registro
4821	M	Casado(a)	1	Registro
4822	F	Casado(a)	3	Ilha Comprida
4823	F	Solteiro(a)	3	Iguape
4824	M	Solteiro(a)	5	Miracatu
4825	F	Casado(a)	3	Registro
4826	F	Solteiro(a)	5	Iguape
4828	M	Casado(a)	4	Cajati
4829	M	Solteiro(a)	1	Miracatu
4831	F	Solteiro(a)	1	Registro
4832	F	Casado(a)	2	Cajati
4836	M	Solteiro(a)	5	Miracatu
4838	F	Solteiro(a)	4	Cajati
4841	F	Casado(a)	5	Cajati
4843	M	Solteiro(a)	4	Miracatu
4844	F	Solteiro(a)	3	Miracatu
4846	M	Solteiro(a)	3	Cajati
4847	F	Solteiro(a)	3	Miracatu
4848	F	Casado(a)	4	Cajati
4850	F	Casado(a)	4	Cajati
4851	F	Casado(a)	4	Ilha Comprida
4853	M	Solteiro(a)	1	Miracatu
4855	F	Casado(a)	1	Cajati
4856	M	Casado(a)	1	Cajati
4858	M	Solteiro(a)	1	Cajati
4861	M	Solteiro(a)	2	Cajati
4864	F	Casado(a)	5	Miracatu
4868	F	Casado(a)	3	Miracatu
4870	M	Solteiro(a)	3	Registro
4871	F	Solteiro(a)	2	Registro
4873	M	Solteiro(a)	1	Cajati
4875	M	Casado(a)	4	Cajati
4876	F	Solteiro(a)	2	Cajati
4877	M	Casado(a)	4	Cajati
4878	F	Solteiro(a)	2	Iguape
4879	M	Casado(a)	3	Miracatu
4881	M	Casado(a)	3	Cajati
4882	F	Solteiro(a)	1	Ilha Comprida
4884	M	Solteiro(a)	4	Cajati
4888	M	Solteiro(a)	3	Registro
4890	M	Solteiro(a)	1	Cajati
4891	F	Solteiro(a)	1	Cajati
4892	M	Solteiro(a)	5	Cajati
4898	M	Casado(a)	1	Miracatu
4900	M	Casado(a)	4	Cajati
4901	F	Solteiro(a)	3	Cajati
4903	M	Casado(a)	2	Miracatu
4906	M	Solteiro(a)	1	Miracatu
4907	M	Solteiro(a)	4	Iguape
4909	M	Casado(a)	2	Cajati
4912	F	Solteiro(a)	3	Registro
4913	M	Solteiro(a)	1	Registro
4914	F	Solteiro(a)	1	Miracatu
4915	M	Solteiro(a)	2	Miracatu
4916	M	Solteiro(a)	1	Cajati
4917	F	Solteiro(a)	4	Ilha Comprida
4921	F	Casado(a)	1	Registro
4925	F	Solteiro(a)	1	Miracatu
4928	M	Solteiro(a)	4	Cajati
4929	F	Casado(a)	1	Registro
4932	F	Solteiro(a)	1	Iguape
4936	M	Solteiro(a)	2	Registro
4937	M	Casado(a)	1	Registro
4938	F	Solteiro(a)	4	Cajati
4940	F	Solteiro(a)	2	Ilha Comprida
4941	M	Solteiro(a)	3	Registro
4942	F	Casado(a)	2	Miracatu
4943	F	Casado(a)	4	Miracatu
4946	F	Casado(a)	1	Miracatu
4947	M	Casado(a)	4	Iguape
4948	M	Casado(a)	5	Cajati
4951	M	Solteiro(a)	5	Cajati
4953	M	Solteiro(a)	5	Miracatu
4954	F	Casado(a)	4	Miracatu
4956	M	Casado(a)	4	Iguape
4958	M	Solteiro(a)	1	Iguape
4960	M	Casado(a)	1	Registro
4961	M	Solteiro(a)	4	Cajati
4962	F	Casado(a)	1	Miracatu
4964	F	Casado(a)	2	Ilha Comprida
4965	F	Solteiro(a)	4	Iguape
4972	M	Casado(a)	5	Registro
4973	M	Solteiro(a)	1	Cajati
4977	M	Casado(a)	1	Registro
4978	M	Casado(a)	1	Registro
4979	M	Casado(a)	1	Ilha Comprida
4981	F	Solteiro(a)	1	Ilha Comprida
4983	M	Solteiro(a)	2	Iguape
4984	F	Solteiro(a)	3	Iguape
4985	M	Solteiro(a)	3	Iguape
4987	F	Solteiro(a)	3	Cajati
4995	M	Solteiro(a)	2	Cajati
4998	M	Solteiro(a)	3	Miracatu
5000	F	Solteiro(a)	1	Miracatu
5001	M	Solteiro(a)	5	Registro
5002	M	Casado(a)	2	Iguape
5005	M	Casado(a)	2	Ilha Comprida
5007	M	Casado(a)	3	Registro
5008	F	Solteiro(a)	1	Iguape
5009	M	Solteiro(a)	1	Cajati
5013	M	Casado(a)	2	Registro
5014	M	Solteiro(a)	5	Registro
5015	F	Casado(a)	1	Ilha Comprida
5016	M	Casado(a)	5	Cajati
5017	M	Solteiro(a)	1	Iguape
5018	M	Casado(a)	3	Cajati
5019	F	Casado(a)	4	Iguape
5020	M	Casado(a)	4	Registro
5022	M	Solteiro(a)	2	Cajati
5023	F	Solteiro(a)	3	Cajati
5024	M	Casado(a)	3	Cajati
5025	M	Casado(a)	3	Miracatu
5026	M	Solteiro(a)	5	Cajati
5029	M	Casado(a)	3	Registro
5031	M	Casado(a)	2	Registro
5032	M	Solteiro(a)	4	Cajati
5036	M	Solteiro(a)	1	Iguape
5037	M	Solteiro(a)	1	Miracatu
5038	M	Solteiro(a)	2	Cajati
5040	M	Casado(a)	3	Cajati
5045	F	Casado(a)	1	Ilha Comprida
5046	F	Solteiro(a)	1	Ilha Comprida
5050	F	Solteiro(a)	3	Cajati
5052	F	Solteiro(a)	5	Ilha Comprida
5053	M	Casado(a)	2	Iguape
5054	F	Casado(a)	2	Registro
5055	M	Solteiro(a)	5	Registro
5056	F	Casado(a)	5	Cajati
5057	M	Casado(a)	1	Ilha Comprida
5060	M	Casado(a)	3	Cajati
5062	M	Casado(a)	4	Cajati
5063	M	Casado(a)	3	Miracatu
5065	F	Solteiro(a)	1	Iguape
5067	M	Solteiro(a)	2	Cajati
5068	M	Solteiro(a)	3	Ilha Comprida
5069	M	Solteiro(a)	1	Registro
5070	F	Solteiro(a)	3	Cajati
5071	F	Casado(a)	1	Iguape
5073	F	Casado(a)	1	Ilha Comprida
5077	M	Casado(a)	1	Registro
5078	F	Solteiro(a)	4	Iguape
5079	F	Casado(a)	3	Registro
5081	F	Solteiro(a)	3	Registro
5083	F	Casado(a)	1	Registro
5084	M	Casado(a)	5	Registro
5086	F	Solteiro(a)	3	Cajati
5088	F	Casado(a)	2	Cajati
5089	F	Solteiro(a)	2	Registro
5090	M	Solteiro(a)	4	Iguape
5092	F	Solteiro(a)	3	Cajati
5094	M	Solteiro(a)	1	Ilha Comprida
5095	F	Casado(a)	4	Registro
5096	M	Solteiro(a)	1	Cajati
5099	F	Casado(a)	1	Iguape
5101	F	Solteiro(a)	4	Cajati
5102	F	Solteiro(a)	1	Registro
5103	M	Solteiro(a)	5	Miracatu
5106	M	Solteiro(a)	1	Miracatu
5107	M	Casado(a)	1	Registro
5108	F	Casado(a)	3	Registro
5109	M	Solteiro(a)	1	Cajati
5110	F	Solteiro(a)	2	Ilha Comprida
5113	M	Casado(a)	3	Registro
5114	F	Casado(a)	3	Miracatu
5115	M	Solteiro(a)	1	Ilha Comprida
5116	F	Casado(a)	3	Cajati
5118	F	Solteiro(a)	2	Miracatu
5119	M	Casado(a)	1	Cajati
5124	M	Solteiro(a)	3	Iguape
5125	F	Solteiro(a)	2	Cajati
5126	F	Solteiro(a)	2	Miracatu
5129	F	Solteiro(a)	2	Registro
5130	F	Casado(a)	1	Miracatu
5133	F	Casado(a)	1	Cajati
5134	F	Solteiro(a)	4	Miracatu
5136	M	Casado(a)	3	Registro
5140	F	Solteiro(a)	1	Iguape
5143	M	Solteiro(a)	1	Cajati
5144	M	Solteiro(a)	4	Registro
5147	F	Solteiro(a)	1	Cajati
5148	F	Solteiro(a)	1	Miracatu
5150	F	Casado(a)	4	Miracatu
5151	M	Solteiro(a)	4	Registro
5153	F	Solteiro(a)	2	Miracatu
5155	M	Casado(a)	4	Registro
5158	M	Solteiro(a)	3	Miracatu
5159	M	Casado(a)	1	Registro
5162	M	Casado(a)	5	Ilha Comprida
5163	M	Casado(a)	3	Miracatu
5166	M	Casado(a)	4	Cajati
5167	F	Solteiro(a)	3	Miracatu
5170	F	Casado(a)	2	Cajati
5171	M	Solteiro(a)	3	Registro
5172	M	Solteiro(a)	2	Iguape
5174	M	Casado(a)	4	Miracatu
5181	M	Solteiro(a)	3	Iguape
5182	F	Solteiro(a)	3	Cajati
5183	M	Solteiro(a)	3	Cajati
5185	F	Casado(a)	5	Miracatu
5188	F	Casado(a)	5	Ilha Comprida
5192	M	Casado(a)	3	Registro
5195	M	Casado(a)	1	Cajati
5196	F	Casado(a)	3	Cajati
5199	F	Casado(a)	4	Miracatu
5203	M	Casado(a)	5	Registro
5204	F	Casado(a)	1	Iguape
5206	M	Solteiro(a)	1	Cajati
5207	M	Solteiro(a)	1	Registro
5208	M	Casado(a)	4	Registro
5210	F	Solteiro(a)	1	Cajati
5214	F	Solteiro(a)	3	Cajati
5215	M	Solteiro(a)	4	Ilha Comprida
5216	F	Casado(a)	2	Miracatu
5219	M	Solteiro(a)	4	Cajati
5221	F	Casado(a)	1	Registro
5222	M	Casado(a)	2	Cajati
5223	M	Casado(a)	1	Iguape
5226	M	Casado(a)	1	Cajati
5230	M	Casado(a)	3	Cajati
5231	F	Casado(a)	2	Registro
5233	F	Casado(a)	2	Registro
5235	F	Solteiro(a)	3	Registro
5237	F	Solteiro(a)	3	Ilha Comprida
5238	M	Solteiro(a)	3	Cajati
5240	F	Solteiro(a)	1	Cajati
5241	F	Solteiro(a)	5	Cajati
5242	F	Casado(a)	4	Registro
5244	F	Solteiro(a)	5	Cajati
5249	F	Solteiro(a)	4	Registro
5250	F	Casado(a)	3	Registro
5252	F	Casado(a)	4	Registro
5256	M	Casado(a)	3	Cajati
5258	M	Casado(a)	1	Iguape
5261	F	Casado(a)	1	Registro
5264	F	Solteiro(a)	1	Cajati
5265	M	Solteiro(a)	1	Registro
5271	M	Solteiro(a)	1	Cajati
5276	F	Solteiro(a)	4	Cajati
5277	M	Casado(a)	5	Iguape
5279	M	Casado(a)	3	Registro
5280	F	Solteiro(a)	5	Cajati
5281	M	Solteiro(a)	5	Registro
5282	F	Solteiro(a)	2	Ilha Comprida
5283	F	Solteiro(a)	3	Registro
5284	F	Casado(a)	3	Iguape
5289	F	Casado(a)	5	Cajati
5290	M	Solteiro(a)	1	Registro
5293	F	Solteiro(a)	2	Registro
5294	F	Solteiro(a)	4	Iguape
5295	M	Solteiro(a)	3	Miracatu
5297	M	Casado(a)	1	Cajati
5298	M	Solteiro(a)	2	Registro
5301	F	Casado(a)	2	Registro
5303	M	Casado(a)	3	Cajati
5305	M	Solteiro(a)	4	Miracatu
5307	F	Casado(a)	3	Registro
5310	M	Solteiro(a)	4	Ilha Comprida
5311	M	Casado(a)	2	Registro
5313	F	Casado(a)	3	Miracatu
5314	M	Solteiro(a)	3	Miracatu
5315	M	Casado(a)	2	Iguape
5317	M	Solteiro(a)	3	Cajati
5318	M	Solteiro(a)	3	Iguape
5320	M	Casado(a)	2	Miracatu
5321	F	Casado(a)	1	Iguape
5324	M	Solteiro(a)	2	Registro
5329	M	Solteiro(a)	1	Cajati
5331	F	Casado(a)	2	Miracatu
5333	M	Solteiro(a)	2	Registro
5335	M	Solteiro(a)	5	Cajati
5339	M	Casado(a)	2	Miracatu
5340	F	Casado(a)	2	Miracatu
5341	F	Casado(a)	2	Cajati
5342	F	Casado(a)	1	Cajati
5343	F	Solteiro(a)	4	Registro
5345	F	Casado(a)	1	Cajati
5346	F	Casado(a)	2	Miracatu
5347	F	Solteiro(a)	3	Registro
5348	F	Solteiro(a)	3	Miracatu
5349	F	Casado(a)	1	Cajati
5350	M	Solteiro(a)	2	Ilha Comprida
5351	F	Solteiro(a)	5	Iguape
5353	M	Solteiro(a)	3	Iguape
5355	M	Solteiro(a)	2	Cajati
5358	F	Casado(a)	1	Miracatu
5360	M	Solteiro(a)	2	Miracatu
5362	F	Solteiro(a)	2	Miracatu
5363	M	Solteiro(a)	3	Iguape
5365	F	Solteiro(a)	2	Miracatu
5366	F	Solteiro(a)	2	Cajati
5368	F	Casado(a)	4	Miracatu
5374	M	Casado(a)	3	Miracatu
5376	M	Solteiro(a)	1	Miracatu
5379	F	Solteiro(a)	1	Cajati
5381	F	Casado(a)	3	Registro
5387	F	Solteiro(a)	1	Cajati
5388	M	Casado(a)	4	Miracatu
5389	F	Solteiro(a)	1	Cajati
5393	F	Solteiro(a)	1	Registro
5394	M	Casado(a)	4	Registro
5396	M	Solteiro(a)	3	Miracatu
5397	M	Solteiro(a)	2	Ilha Comprida
5398	F	Casado(a)	5	Cajati
5400	F	Solteiro(a)	1	Cajati
5401	F	Solteiro(a)	4	Registro
5405	F	Casado(a)	1	Miracatu
5406	F	Solteiro(a)	4	Iguape
5407	M	Casado(a)	4	Miracatu
5409	F	Solteiro(a)	2	Registro
5410	F	Casado(a)	2	Cajati
5412	M	Solteiro(a)	1	Miracatu
5418	F	Casado(a)	3	Iguape
5419	F	Solteiro(a)	1	Cajati
5423	F	Solteiro(a)	4	Miracatu
5424	F	Solteiro(a)	4	Iguape
5427	F	Solteiro(a)	3	Registro
5428	M	Casado(a)	2	Cajati
5429	F	Casado(a)	3	Miracatu
5430	M	Solteiro(a)	4	Iguape
5431	F	Casado(a)	2	Cajati
5432	M	Casado(a)	3	Miracatu
5433	M	Casado(a)	2	Cajati
5435	M	Casado(a)	5	Cajati
5436	M	Solteiro(a)	2	Cajati
5438	M	Casado(a)	1	Miracatu
5448	F	Casado(a)	5	Registro
5449	F	Solteiro(a)	3	Cajati
5450	F	Casado(a)	4	Miracatu
5452	F	Solteiro(a)	2	Cajati
5453	M	Solteiro(a)	3	Ilha Comprida
5456	F	Solteiro(a)	2	Ilha Comprida
5457	M	Solteiro(a)	3	Registro
5461	F	Casado(a)	5	Ilha Comprida
5462	M	Casado(a)	1	Miracatu
5464	M	Solteiro(a)	4	Registro
5465	M	Solteiro(a)	1	Registro
5466	M	Solteiro(a)	4	Registro
5471	M	Solteiro(a)	4	Registro
5473	F	Solteiro(a)	1	Miracatu
5476	M	Casado(a)	4	Cajati
5478	M	Solteiro(a)	3	Miracatu
5481	F	Casado(a)	4	Registro
5486	F	Casado(a)	3	Miracatu
5488	F	Solteiro(a)	4	Registro
5489	F	Solteiro(a)	2	Cajati
5493	F	Casado(a)	3	Registro
5494	M	Solteiro(a)	3	Registro
5498	M	Solteiro(a)	1	Miracatu
5499	M	Casado(a)	4	Miracatu
5500	M	Solteiro(a)	1	Miracatu
5501	F	Solteiro(a)	4	Cajati
5502	M	Casado(a)	3	Cajati
5503	M	Casado(a)	3	Cajati
5508	F	Casado(a)	4	Registro
5509	M	Casado(a)	5	Ilha Comprida
5512	F	Solteiro(a)	5	Registro
5514	M	Solteiro(a)	2	Registro
5518	M	Casado(a)	5	Cajati
5519	M	Casado(a)	2	Registro
5526	M	Casado(a)	4	Cajati
5528	F	Solteiro(a)	2	Miracatu
5530	F	Casado(a)	4	Cajati
5531	F	Casado(a)	4	Cajati
5532	M	Casado(a)	1	Registro
5533	F	Solteiro(a)	1	Cajati
5535	M	Casado(a)	3	Miracatu
5536	F	Solteiro(a)	1	Iguape
5537	F	Solteiro(a)	1	Miracatu
5538	F	Solteiro(a)	2	Registro
5539	F	Casado(a)	4	Cajati
5541	F	Casado(a)	1	Cajati
5542	M	Solteiro(a)	2	Miracatu
5543	F	Solteiro(a)	5	Miracatu
5545	M	Solteiro(a)	3	Cajati
5547	M	Solteiro(a)	2	Cajati
5548	F	Solteiro(a)	3	Registro
5549	F	Casado(a)	3	Ilha Comprida
5553	F	Solteiro(a)	3	Registro
5555	F	Casado(a)	4	Ilha Comprida
5556	M	Solteiro(a)	1	Cajati
5557	M	Solteiro(a)	4	Iguape
5558	M	Casado(a)	3	Registro
5559	F	Casado(a)	4	Registro
5560	M	Casado(a)	1	Cajati
5566	M	Solteiro(a)	4	Registro
5567	M	Solteiro(a)	2	Ilha Comprida
5568	M	Casado(a)	2	Iguape
5571	M	Solteiro(a)	2	Iguape
5572	F	Solteiro(a)	5	Miracatu
5574	M	Casado(a)	3	Miracatu
5576	M	Solteiro(a)	3	Registro
5577	F	Casado(a)	1	Registro
5578	F	Solteiro(a)	5	Iguape
5580	M	Casado(a)	3	Cajati
5581	F	Solteiro(a)	1	Miracatu
5584	F	Solteiro(a)	1	Cajati
5585	F	Solteiro(a)	1	Cajati
5587	F	Solteiro(a)	1	Cajati
5588	F	Casado(a)	2	Iguape
5589	M	Solteiro(a)	1	Registro
5590	M	Casado(a)	5	Cajati
5592	F	Solteiro(a)	1	Miracatu
5593	M	Solteiro(a)	4	Cajati
5594	F	Solteiro(a)	1	Iguape
5596	F	Solteiro(a)	1	Registro
5597	F	Solteiro(a)	2	Miracatu
5598	F	Casado(a)	4	Miracatu
5602	M	Casado(a)	1	Registro
5605	M	Casado(a)	4	Iguape
5606	F	Solteiro(a)	1	Iguape
5608	F	Solteiro(a)	2	Registro
5610	M	Solteiro(a)	4	Cajati
5611	M	Casado(a)	2	Miracatu
5612	M	Solteiro(a)	2	Cajati
5614	F	Solteiro(a)	2	Cajati
5615	M	Solteiro(a)	1	Cajati
5616	F	Solteiro(a)	3	Cajati
5617	F	Solteiro(a)	1	Iguape
5618	F	Casado(a)	3	Iguape
5623	F	Casado(a)	4	Cajati
5624	F	Solteiro(a)	4	Iguape
5625	F	Solteiro(a)	4	Miracatu
5626	F	Casado(a)	4	Registro
5627	M	Solteiro(a)	1	Registro
5628	F	Casado(a)	3	Ilha Comprida
5630	F	Solteiro(a)	2	Registro
5631	M	Solteiro(a)	5	Miracatu
5633	F	Solteiro(a)	4	Cajati
5636	F	Casado(a)	1	Cajati
5639	M	Solteiro(a)	4	Miracatu
5642	M	Solteiro(a)	4	Registro
5643	M	Solteiro(a)	4	Cajati
5644	F	Casado(a)	2	Cajati
5645	M	Casado(a)	4	Cajati
5647	M	Solteiro(a)	3	Cajati
5649	M	Casado(a)	3	Ilha Comprida
5650	M	Solteiro(a)	3	Ilha Comprida
5652	F	Solteiro(a)	2	Iguape
5654	F	Solteiro(a)	4	Iguape
5655	F	Solteiro(a)	2	Cajati
5656	F	Solteiro(a)	1	Miracatu
5657	F	Casado(a)	3	Iguape
5659	F	Casado(a)	1	Registro
5660	M	Solteiro(a)	5	Registro
5663	F	Casado(a)	1	Cajati
5664	M	Casado(a)	4	Miracatu
5665	F	Casado(a)	4	Registro
5666	M	Solteiro(a)	4	Iguape
5667	F	Casado(a)	1	Miracatu
5669	M	Solteiro(a)	5	Ilha Comprida
5672	M	Casado(a)	1	Iguape
5673	M	Casado(a)	1	Miracatu
5674	F	Solteiro(a)	3	Registro
5676	M	Casado(a)	1	Registro
5681	M	Solteiro(a)	1	Miracatu
5682	F	Solteiro(a)	2	Miracatu
5685	F	Solteiro(a)	2	Cajati
5686	M	Casado(a)	3	Miracatu
5687	M	Solteiro(a)	4	Registro
5690	F	Casado(a)	4	Cajati
5691	F	Casado(a)	1	Registro
5693	M	Solteiro(a)	3	Iguape
5694	F	Casado(a)	2	Miracatu
5696	F	Solteiro(a)	1	Cajati
5700	M	Casado(a)	3	Miracatu
5702	F	Casado(a)	3	Miracatu
5707	F	Casado(a)	5	Iguape
5709	M	Solteiro(a)	3	Ilha Comprida
5711	F	Solteiro(a)	4	Registro
5712	F	Casado(a)	2	Iguape
5714	M	Casado(a)	2	Cajati
5715	M	Solteiro(a)	1	Miracatu
5716	F	Casado(a)	1	Iguape
5717	F	Solteiro(a)	1	Cajati
5718	F	Casado(a)	2	Registro
5720	M	Solteiro(a)	5	Ilha Comprida
5722	M	Casado(a)	5	Iguape
5723	F	Casado(a)	3	Cajati
5724	M	Casado(a)	4	Miracatu
5726	M	Solteiro(a)	1	Cajati
5727	F	Solteiro(a)	2	Iguape
5728	M	Casado(a)	1	Ilha Comprida
5731	F	Casado(a)	3	Cajati
5733	M	Casado(a)	2	Miracatu
5734	M	Casado(a)	3	Cajati
5735	M	Solteiro(a)	1	Registro
5738	M	Casado(a)	1	Miracatu
5739	M	Casado(a)	3	Miracatu
5740	F	Solteiro(a)	3	Miracatu
5742	F	Solteiro(a)	4	Miracatu
5744	F	Casado(a)	1	Miracatu
5745	F	Casado(a)	3	Cajati
5746	F	Solteiro(a)	4	Cajati
5748	M	Casado(a)	3	Cajati
5754	M	Solteiro(a)	2	Registro
5755	M	Solteiro(a)	1	Ilha Comprida
5757	M	Solteiro(a)	1	Miracatu
5760	F	Casado(a)	5	Cajati
5765	M	Casado(a)	2	Registro
5766	M	Casado(a)	5	Miracatu
5767	F	Casado(a)	3	Registro
5768	F	Casado(a)	2	Miracatu
5769	M	Solteiro(a)	1	Registro
5773	M	Solteiro(a)	4	Registro
5774	F	Casado(a)	2	Miracatu
5777	M	Casado(a)	1	Cajati
5778	F	Solteiro(a)	1	Registro
5781	M	Casado(a)	2	Miracatu
5782	M	Solteiro(a)	5	Cajati
5786	M	Casado(a)	4	Cajati
5787	F	Solteiro(a)	4	Iguape
5789	M	Casado(a)	1	Miracatu
5790	M	Casado(a)	2	Cajati
5791	M	Solteiro(a)	3	Miracatu
5792	M	Solteiro(a)	5	Cajati
5799	F	Solteiro(a)	4	Cajati
5801	M	Solteiro(a)	2	Miracatu
5802	F	Solteiro(a)	3	Cajati
